cpd_id,is_Rgroup,gnn,dgp_original,dgp_retrained,eq_structurebased,eq_detail
cpd24567,False,1,0,1,0,found_notEst
cpd24568,False,1,0,1,0,notfound
cpd24569,False,1,0,1,0,found_notEst
cpd24570,False,1,0,1,0,found_notEst
cpd24571,False,1,0,1,0,found_notEst
cpd24572,False,1,0,1,1,covered
cpd24573,False,1,0,1,0,found_notEst
cpd24574,False,1,0,1,1,covered
cpd24575,False,1,0,1,1,covered
cpd24576,False,1,0,1,1,covered
cpd24577,False,1,0,1,0,found_notEst
cpd24578,False,1,0,1,0,found_notEst
cpd24579,False,1,1,1,1,covered
cpd24580,True,1,0,0,,
cpd24581,False,1,1,1,1,covered
cpd24582,False,1,1,1,0,found_notEst
cpd24583,False,1,0,1,0,notfound
cpd24584,False,1,0,1,1,covered
cpd24585,False,1,1,1,1,covered
cpd24586,False,1,1,1,1,covered
cpd24587,False,1,0,1,0,found_notEst
cpd24588,True,1,0,0,,
cpd24589,False,1,0,0,0,notfound
cpd24590,False,1,0,1,0,notfound
cpd24591,False,1,0,1,0,notfound
cpd24592,True,1,0,0,,
cpd24593,False,1,0,1,0,notfound
cpd24594,False,1,0,1,1,covered
cpd24595,True,1,0,0,,
cpd24596,False,1,0,1,0,found_notEst
cpd24597,False,1,0,1,1,covered
cpd24598,False,1,0,1,0,found_notEst
cpd24599,False,1,0,0,0,found_notEst
cpd24600,False,1,0,1,1,covered
cpd24601,False,1,0,0,1,covered
cpd24602,False,1,0,1,1,covered
cpd24603,False,1,1,1,1,covered
cpd24604,True,1,0,0,,
cpd24605,False,1,1,1,1,covered
cpd24606,False,1,0,1,1,covered
cpd24607,False,1,0,1,1,covered
cpd24608,False,1,0,0,1,covered
cpd24609,True,1,0,0,,
cpd24610,False,1,1,1,1,covered
cpd24611,False,1,0,1,0,found_notEst
cpd24612,False,1,0,1,1,covered
cpd24613,False,1,0,1,1,covered
cpd24614,False,1,1,1,1,covered
cpd24615,False,1,0,1,0,found_notEst
cpd24616,False,1,0,0,0,found_notEst
cpd24617,False,1,0,0,0,found_notEst
cpd24618,False,1,1,1,0,notfound
cpd24619,False,1,0,1,0,found_notEst
cpd24620,False,1,0,1,1,covered
cpd24621,False,1,0,1,0,found_notEst
cpd24622,False,1,0,1,0,found_notEst
cpd24623,False,1,0,1,0,found_notEst
cpd24624,False,1,0,1,0,found_notEst
cpd24625,False,1,0,1,0,found_notEst
cpd24626,True,1,0,0,,
cpd24627,True,1,0,0,,
cpd24628,True,1,0,0,,
cpd24629,False,1,0,1,0,notfound
cpd24630,True,1,0,0,,
cpd24631,False,1,1,1,1,covered
cpd24632,False,1,0,1,1,covered
cpd24633,False,1,0,1,1,covered
cpd24634,False,1,0,1,1,covered
cpd24635,False,1,0,1,1,covered
cpd24636,False,1,1,1,1,covered
cpd24637,False,1,0,1,1,covered
cpd24638,False,1,0,1,0,found_notEst
cpd24639,False,1,0,1,0,found_notEst
cpd24640,False,1,0,1,0,notfound
cpd24641,False,1,0,1,0,notfound
cpd24642,False,1,0,1,0,notfound
cpd24643,False,1,0,1,1,covered
cpd24645,False,1,0,1,0,found_notEst
cpd24646,False,1,0,1,1,covered
cpd24647,False,1,0,1,1,covered
cpd24648,False,1,0,1,0,found_notEst
cpd24649,False,1,0,1,0,found_notEst
cpd24650,False,1,0,1,1,covered
cpd24651,False,1,0,1,1,covered
cpd24652,False,1,0,1,1,covered
cpd24653,False,1,0,1,1,covered
cpd24654,False,1,0,1,1,covered
cpd24655,False,1,0,1,1,covered
cpd24656,False,1,0,1,1,covered
cpd24657,False,1,0,1,1,covered
cpd24658,False,1,0,1,1,covered
cpd24659,False,1,0,1,1,covered
cpd24660,False,1,0,1,0,found_notEst
cpd24661,False,1,0,1,0,found_notEst
cpd24662,False,1,1,1,1,covered
cpd24663,False,1,1,1,0,found_notEst
cpd24664,False,1,1,1,1,covered
cpd24665,False,1,0,1,0,found_notEst
cpd24666,True,1,0,0,,
cpd24667,False,1,0,1,1,covered
cpd24668,False,1,0,1,0,found_notEst
cpd24669,False,1,0,1,1,covered
cpd24670,False,1,0,1,0,found_notEst
cpd24671,False,1,0,1,0,found_notEst
cpd24674,False,1,0,1,1,covered
cpd24675,False,1,0,1,1,covered
cpd24676,False,1,0,1,1,covered
cpd24677,False,1,0,1,1,covered
cpd24678,False,1,0,1,0,found_notEst
cpd24679,False,1,0,1,0,found_notEst
cpd24680,False,1,0,0,0,found_notEst
cpd24681,False,1,1,1,1,covered
cpd24682,False,1,0,1,0,notfound
cpd24683,False,1,1,1,1,covered
cpd24684,False,1,0,1,0,notfound
cpd24685,False,1,0,0,0,notfound
cpd24686,False,1,0,1,0,notfound
cpd24687,True,1,0,0,,
cpd24688,False,1,0,1,,
cpd24689,False,1,0,1,1,covered
cpd24690,False,1,0,1,0,found_notEst
cpd24691,False,1,0,1,0,found_notEst
cpd24692,False,1,0,1,1,covered
cpd24693,False,1,1,1,1,covered
cpd24694,False,1,0,1,0,found_notEst
cpd24695,False,1,1,1,1,covered
cpd24696,False,1,1,1,1,covered
cpd24698,False,1,0,1,0,found_notEst
cpd24699,False,1,0,1,1,covered
cpd24701,False,1,0,1,0,found_notEst
cpd24702,False,1,0,0,0,notfound
cpd24703,False,1,1,1,1,covered
cpd24704,False,1,0,1,1,covered
cpd24705,False,1,0,1,0,notfound
cpd24706,False,1,0,1,1,covered
cpd24707,False,1,0,1,,
cpd24708,False,1,0,1,0,found_notEst
cpd24709,False,1,0,1,0,found_notEst
cpd24710,False,1,0,1,1,covered
cpd24711,False,1,0,1,1,covered
cpd24712,False,1,0,1,0,notfound
cpd24713,False,1,0,1,1,covered
cpd24715,False,1,0,1,1,covered
cpd24716,False,1,0,1,0,notfound
cpd24717,False,1,0,1,1,covered
cpd24718,False,1,0,1,1,covered
cpd24719,False,1,0,1,1,covered
cpd24720,False,1,0,1,1,covered
cpd24721,False,1,0,1,1,covered
cpd24722,False,1,0,1,1,covered
cpd24723,False,1,0,1,1,covered
cpd24724,False,1,0,1,1,covered
cpd24725,False,1,0,1,1,covered
cpd24726,False,1,0,1,1,covered
cpd24727,False,1,0,1,1,covered
cpd24728,False,1,0,1,1,covered
cpd24729,False,1,0,1,1,covered
cpd24730,False,1,0,1,0,notfound
cpd24731,False,1,0,1,0,notfound
cpd24732,False,1,0,1,0,notfound
cpd24733,False,1,0,1,0,found_notEst
cpd24734,False,1,0,1,0,found_notEst
cpd24735,False,1,0,1,0,notfound
cpd24736,False,1,0,1,0,notfound
cpd24737,False,1,0,1,1,covered
cpd24738,False,1,0,1,1,covered
cpd24739,False,1,0,1,1,covered
cpd24740,False,1,0,1,0,found_notEst
cpd24741,False,1,0,1,1,covered
cpd24742,False,1,0,1,1,covered
cpd24743,True,1,0,0,,
cpd24744,False,1,0,1,0,found_notEst
cpd24745,False,1,0,1,0,found_notEst
cpd24746,False,1,0,1,0,found_notEst
cpd24747,False,1,0,1,0,found_notEst
cpd24748,False,1,0,0,0,found_notEst
cpd24749,False,1,0,0,0,found_notEst
cpd24750,False,1,0,0,1,covered
cpd24751,False,1,0,1,1,covered
cpd24752,False,1,0,1,0,found_notEst
cpd24753,False,1,1,1,1,covered
cpd24754,False,1,0,0,0,found_notEst
cpd24755,False,1,1,1,1,covered
cpd24756,False,1,0,1,1,covered
cpd24757,False,1,0,1,0,found_notEst
cpd24758,False,1,0,1,0,found_notEst
cpd24759,False,1,0,0,0,found_notEst
cpd24760,True,1,0,0,,
cpd24761,True,1,0,0,,
cpd24762,True,1,0,0,,
cpd24763,True,1,0,0,,
cpd24764,True,1,0,0,,
cpd24765,True,1,0,0,,
cpd24766,False,1,0,1,0,found_notEst
cpd24767,False,1,0,1,1,covered
cpd24768,False,1,0,1,0,notfound
cpd24769,False,1,0,1,1,covered
cpd24770,False,1,0,1,1,covered
cpd24771,False,1,0,1,1,covered
cpd24772,False,1,0,1,0,notfound
cpd24773,False,1,0,1,0,notfound
cpd24774,False,1,0,1,0,notfound
cpd24775,False,1,0,1,0,notfound
cpd24776,False,1,0,1,1,covered
cpd24777,False,1,0,1,1,covered
cpd24778,False,1,0,1,1,covered
cpd24779,False,1,0,1,1,covered
cpd24780,False,1,0,1,0,notfound
cpd24781,False,1,0,0,0,found_notEst
cpd24782,False,1,0,0,1,covered
cpd24783,False,1,0,0,1,covered
cpd24784,False,1,0,1,1,covered
cpd24785,False,1,0,1,0,found_notEst
cpd24786,False,1,0,1,0,found_notEst
cpd24787,False,1,1,1,0,found_notEst
cpd24788,False,1,0,1,0,found_notEst
cpd24789,False,1,1,1,0,found_notEst
cpd24790,False,1,0,1,0,found_notEst
cpd24791,False,1,1,1,0,found_notEst
cpd24792,False,1,0,1,0,found_notEst
cpd24793,False,1,0,1,0,found_notEst
cpd24794,False,1,0,1,0,found_notEst
cpd24795,False,1,0,1,0,notfound
cpd24796,False,1,0,1,0,notfound
cpd24797,False,1,0,1,0,found_notEst
cpd24798,False,1,0,1,0,found_notEst
cpd24799,False,1,0,1,1,covered
cpd24800,False,1,0,1,1,covered
cpd24801,False,1,0,1,0,notfound
cpd24802,False,1,0,1,0,found_notEst
cpd24803,False,1,0,1,0,notfound
cpd24804,False,1,0,1,0,found_notEst
cpd24805,False,1,0,1,1,covered
cpd24806,False,1,0,1,1,covered
cpd24807,False,1,0,1,1,covered
cpd24808,False,1,0,1,1,covered
cpd24809,False,1,0,1,1,covered
cpd24810,False,1,0,1,1,covered
cpd24811,False,1,0,1,0,notfound
cpd24812,False,1,0,1,0,found_notEst
cpd24813,False,1,0,1,1,covered
cpd24814,False,1,0,1,1,covered
cpd24815,False,1,1,1,1,covered
cpd24816,False,1,0,0,1,covered
cpd24817,False,1,0,1,0,found_notEst
cpd24818,False,1,0,1,0,found_notEst
cpd24819,False,1,0,1,0,found_notEst
cpd24820,False,1,0,1,0,found_notEst
cpd24821,False,1,0,1,0,found_notEst
cpd24822,False,1,1,1,0,found_notEst
cpd24823,False,1,0,1,1,covered
cpd24824,False,1,0,1,1,covered
cpd24825,False,1,0,1,1,covered
cpd24826,False,1,0,1,0,found_notEst
cpd24827,False,1,0,1,1,covered
cpd24828,False,1,0,1,1,covered
cpd24829,False,1,0,1,1,covered
cpd24830,False,1,0,1,0,found_notEst
cpd24831,False,1,1,1,1,covered
cpd24832,False,1,1,1,1,covered
cpd24833,False,1,1,1,1,covered
cpd24834,False,1,0,1,0,found_notEst
cpd24835,False,1,0,1,0,notfound
cpd24836,False,1,0,1,1,covered
cpd24837,False,1,0,1,1,covered
cpd24838,False,1,0,1,1,covered
cpd24839,False,1,0,1,1,covered
cpd24840,False,1,1,1,1,covered
cpd24841,False,1,0,1,0,notfound
cpd24842,False,1,0,1,1,covered
cpd24843,False,1,0,1,1,covered
cpd24844,False,1,1,1,1,covered
cpd24845,False,1,0,0,0,found_notEst
cpd24846,False,1,0,0,1,covered
cpd24847,False,1,0,0,0,found_notEst
cpd24848,False,1,0,0,1,covered
cpd24849,False,1,0,1,0,found_notEst
cpd24850,False,1,0,1,0,notfound
cpd24851,False,1,1,1,1,covered
cpd24852,False,1,1,1,1,covered
cpd24853,False,1,1,1,1,covered
cpd24854,False,1,1,1,1,covered
cpd24855,False,1,1,1,1,covered
cpd24856,False,1,1,1,1,covered
cpd24857,False,1,1,1,1,covered
cpd24858,False,1,1,1,1,covered
cpd24859,False,1,1,1,1,covered
cpd24860,False,1,1,1,1,covered
cpd24861,False,1,1,1,1,covered
cpd24862,False,1,1,1,1,covered
cpd24863,False,1,1,1,1,covered
cpd24864,False,1,1,1,1,covered
cpd24865,False,1,1,1,1,covered
cpd24866,False,1,1,1,1,covered
cpd24867,False,1,1,1,1,covered
cpd24868,False,1,1,1,1,covered
cpd24869,False,1,1,1,1,covered
cpd24870,False,1,1,1,1,covered
cpd24871,False,1,1,1,1,covered
cpd24872,False,1,1,1,1,covered
cpd24873,False,1,1,1,1,covered
cpd24874,False,1,1,1,1,covered
cpd24875,False,1,1,1,1,covered
cpd24876,False,1,1,1,1,covered
cpd24877,False,1,1,1,1,covered
cpd24878,False,1,1,1,1,covered
cpd24879,False,1,1,1,1,covered
cpd24880,False,1,1,1,1,covered
cpd24881,False,1,1,1,1,covered
cpd24882,False,1,1,1,1,covered
cpd24883,False,1,1,1,1,covered
cpd24884,False,1,1,1,1,covered
cpd24885,False,1,1,1,1,covered
cpd24886,False,1,1,1,1,covered
cpd24887,False,1,1,1,1,covered
cpd24888,False,1,1,1,1,covered
cpd24889,False,1,1,1,1,covered
cpd24890,False,1,1,1,1,covered
cpd24891,False,1,1,1,1,covered
cpd24892,False,1,1,1,1,covered
cpd24893,False,1,1,1,1,covered
cpd24894,False,1,1,1,1,covered
cpd24895,False,1,1,1,1,covered
cpd24896,False,1,1,1,1,covered
cpd24897,False,1,1,1,1,covered
cpd24898,False,1,1,1,1,covered
cpd24899,False,1,1,1,1,covered
cpd24900,False,1,1,1,1,covered
cpd24901,False,1,1,1,1,covered
cpd24902,False,1,1,1,1,covered
cpd24903,False,1,1,1,1,covered
cpd24904,False,1,1,1,1,covered
cpd24905,False,1,1,1,1,covered
cpd24906,False,1,1,1,1,covered
cpd24907,False,1,1,1,1,covered
cpd24908,False,1,1,1,1,covered
cpd24909,False,1,1,1,1,covered
cpd24910,False,1,1,1,1,covered
cpd24911,False,1,1,1,1,covered
cpd24912,False,1,1,1,1,covered
cpd24913,False,1,1,1,1,covered
cpd24914,False,1,1,1,1,covered
cpd24915,False,1,1,1,1,covered
cpd24916,False,1,1,1,1,covered
cpd24917,False,1,1,1,1,covered
cpd24918,False,1,1,1,1,covered
cpd24919,False,1,1,1,1,covered
cpd24920,False,1,1,1,1,covered
cpd24921,False,0,0,0,,
cpd24922,False,1,1,1,1,covered
cpd24923,False,1,0,0,1,covered
cpd24924,False,1,0,1,1,covered
cpd24925,False,1,0,0,1,covered
cpd24926,False,1,0,0,1,covered
cpd24927,False,1,0,0,1,covered
cpd24928,False,1,0,1,0,notfound
cpd24929,False,1,0,1,0,notfound
cpd24930,False,1,0,1,0,notfound
cpd24931,False,1,1,1,1,covered
cpd24932,False,1,1,1,1,covered
cpd24933,False,1,1,1,1,covered
cpd24934,False,1,1,1,1,covered
cpd24935,False,1,1,1,1,covered
cpd24936,False,1,1,1,1,covered
cpd24937,False,1,1,1,1,covered
cpd24938,False,1,1,1,1,covered
cpd24939,False,1,1,1,1,covered
cpd24940,False,1,1,1,1,covered
cpd24941,False,1,1,1,1,covered
cpd24942,False,1,1,1,1,covered
cpd24943,False,1,1,1,1,covered
cpd24944,False,1,1,1,1,covered
cpd24945,False,1,1,1,1,covered
cpd24946,False,1,1,1,1,covered
cpd24947,False,1,1,1,1,covered
cpd24948,False,1,1,1,1,covered
cpd24949,False,1,1,1,1,covered
cpd24950,False,1,1,1,1,covered
cpd24951,False,1,1,1,1,covered
cpd24952,False,1,1,1,1,covered
cpd24953,False,1,1,1,1,covered
cpd24954,False,1,1,1,1,covered
cpd24955,False,1,1,1,1,covered
cpd24956,False,1,0,1,1,covered
cpd24957,False,1,1,1,1,covered
cpd24958,False,1,0,1,0,notfound
cpd24959,False,1,1,1,1,covered
cpd24960,False,1,1,1,1,covered
cpd24961,False,1,1,1,1,covered
cpd24962,False,1,0,1,0,notfound
cpd24963,False,1,1,1,1,covered
cpd24964,False,1,1,1,1,covered
cpd24965,False,1,1,1,1,covered
cpd24966,False,1,1,1,1,covered
cpd24967,False,1,1,1,1,covered
cpd24968,False,1,1,1,1,covered
cpd24969,False,1,1,1,1,covered
cpd24970,False,1,1,1,1,covered
cpd24971,False,1,1,1,1,covered
cpd24972,False,1,1,1,1,covered
